.1.3.6.1.2.1.1.1.0 Hardware: Intel64 Family 6 Model 85 Stepping 4 AT/AT COMPATIBLE - Software: Windows Version 6.3 (Build 14393 Multiprocessor Free)
.1.3.6.1.2.1.1.2.0 .1.3.6.1.4.1.311.1.1.3.1.2
.1.3.6.1.2.1.6.13.1.1.192.168.59.111.139.0.0.0.0.0 2
.1.3.6.1.2.1.6.13.1.1.192.168.59.111.28468.192.168.59.112.61264 5
.1.3.6.1.2.1.6.13.1.1.192.168.59.111.28468.192.168.59.113.64141 5
.1.3.6.1.2.1.6.13.1.1.192.168.59.111.50339.192.168.59.112.80 11
.1.3.6.1.2.1.6.13.1.1.192.168.59.111.50346.192.168.59.112.80 11
.1.3.6.1.2.1.6.13.1.1.192.168.59.111.50350.192.168.59.112.80 11
.1.3.6.1.2.1.6.13.1.1.192.168.59.111.50357.192.168.59.112.80 11
.1.3.6.1.2.1.6.13.1.1.192.168.59.111.50362.192.168.59.112.80 11
.1.3.6.1.2.1.6.13.1.1.192.168.59.111.50369.192.168.59.112.80 5
.1.3.6.1.2.1.6.13.1.1.192.168.59.111.57777.192.168.59.112.50489 5
.1.3.6.1.2.1.6.13.1.1.192.168.60.111.139.0.0.0.0.0 2
.1.3.6.1.2.1.6.13.1.1.192.168.99.2.139.0.0.0.0.0 2
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.21.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.80.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.135.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.445.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.3306.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.3389.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.4000.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.4001.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.4002.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.4004.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.5985.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.6007.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.6009.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.6010.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.28468.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.47001.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.49664.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.49665.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.49666.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.49667.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.49668.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.49670.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.49675.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.50000.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.57777.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.58888.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.80.127.0.0.1.50132 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.80.127.0.0.1.50337 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.3306.127.0.0.1.50323 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.3306.127.0.0.1.50325 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.3306.127.0.0.1.50338 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.3306.127.0.0.1.50351 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.3306.127.0.0.1.50359 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.3306.127.0.0.1.50367 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.3306.127.0.0.1.62210 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.3306.127.0.0.1.62217 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.58215 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.60516 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62161 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62162 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62164 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62165 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62169 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62171 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62174 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62175 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62178 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62181 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62183 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62184 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62186 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62189 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62195 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62196 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62198 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62199 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62201 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62204 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62205 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62208 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62209 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62212 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62215 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62216 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62218 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62220 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.28468.127.0.0.1.62222 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50322.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50323.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50326.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50327.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50328.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50329.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50330.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50331.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50332.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50333.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50334.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50335.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50336.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50337.127.0.0.1.80 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50340.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50341.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50342.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50343.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50344.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50345.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50347.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50348.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50349.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50351.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50352.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50353.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50354.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50355.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50356.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50358.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50360.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50361.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50363.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50364.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50365.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50366.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50368.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.50370.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.55984.127.0.0.1.55985 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.55985.127.0.0.1.55984 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.55986.127.0.0.1.55987 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.55987.127.0.0.1.55986 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.55990.127.0.0.1.55991 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.55991.127.0.0.1.55990 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.56000.127.0.0.1.56001 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.56001.127.0.0.1.56000 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.56323.127.0.0.1.56324 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.56324.127.0.0.1.56323 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.58215.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.58889.127.0.0.1.62249 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.60516.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62161.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62162.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62164.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62165.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62169.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62171.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62174.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62175.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62178.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62181.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62183.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62184.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62186.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62189.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62195.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62196.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62198.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62199.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62201.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62204.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62205.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62208.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62209.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62210.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62212.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62215.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62216.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62217.127.0.0.1.3306 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62218.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62220.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62222.127.0.0.1.28468 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.62249.127.0.0.1.58889 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.192.168.59.111.139.0.0.0.0.0 192.168.59.111
.1.3.6.1.2.1.6.13.1.2.192.168.59.111.28468.192.168.59.112.61264 192.168.59.111
.1.3.6.1.2.1.6.13.1.2.192.168.59.111.28468.192.168.59.113.64141 192.168.59.111
.1.3.6.1.2.1.6.13.1.2.192.168.59.111.50339.192.168.59.112.80 192.168.59.111
.1.3.6.1.2.1.6.13.1.2.192.168.59.111.50346.192.168.59.112.80 192.168.59.111
.1.3.6.1.2.1.6.13.1.2.192.168.59.111.50350.192.168.59.112.80 192.168.59.111
.1.3.6.1.2.1.6.13.1.2.192.168.59.111.50357.192.168.59.112.80 192.168.59.111
.1.3.6.1.2.1.6.13.1.2.192.168.59.111.50362.192.168.59.112.80 192.168.59.111
.1.3.6.1.2.1.6.13.1.2.192.168.59.111.50369.192.168.59.112.80 192.168.59.111
.1.3.6.1.2.1.6.13.1.2.192.168.59.111.57777.192.168.59.112.50489 192.168.59.111
.1.3.6.1.2.1.6.13.1.2.192.168.60.111.139.0.0.0.0.0 192.168.60.111
.1.3.6.1.2.1.6.13.1.2.192.168.99.2.139.0.0.0.0.0 192.168.99.2
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.21.0.0.0.0.0 21
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.80.0.0.0.0.0 80
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.135.0.0.0.0.0 135
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.445.0.0.0.0.0 445
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.3306.0.0.0.0.0 3306
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.3389.0.0.0.0.0 3389
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.4000.0.0.0.0.0 4000
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.4001.0.0.0.0.0 4001
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.4002.0.0.0.0.0 4002
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.4004.0.0.0.0.0 4004
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.5985.0.0.0.0.0 5985
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.6007.0.0.0.0.0 6007
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.6009.0.0.0.0.0 6009
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.6010.0.0.0.0.0 6010
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.28468.0.0.0.0.0 28468
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.47001.0.0.0.0.0 47001
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.49664.0.0.0.0.0 49664
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.49665.0.0.0.0.0 49665
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.49666.0.0.0.0.0 49666
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.49667.0.0.0.0.0 49667
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.49668.0.0.0.0.0 49668
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.49670.0.0.0.0.0 49670
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.49675.0.0.0.0.0 49675
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.50000.0.0.0.0.0 50000
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.57777.0.0.0.0.0 57777
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.58888.0.0.0.0.0 58888
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.80.127.0.0.1.50132 80
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.80.127.0.0.1.50337 80
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.3306.127.0.0.1.50323 3306
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.3306.127.0.0.1.50325 3306
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.3306.127.0.0.1.50338 3306
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.3306.127.0.0.1.50351 3306
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.3306.127.0.0.1.50359 3306
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.3306.127.0.0.1.50367 3306
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.3306.127.0.0.1.62210 3306
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.3306.127.0.0.1.62217 3306
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.58215 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.60516 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62161 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62162 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62164 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62165 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62169 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62171 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62174 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62175 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62178 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62181 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62183 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62184 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62186 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62189 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62195 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62196 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62198 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62199 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62201 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62204 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62205 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62208 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62209 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62212 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62215 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62216 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62218 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62220 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.28468.127.0.0.1.62222 28468
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50322.127.0.0.1.3306 50322
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50323.127.0.0.1.3306 50323
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50326.127.0.0.1.3306 50326
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50327.127.0.0.1.3306 50327
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50328.127.0.0.1.3306 50328
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50329.127.0.0.1.3306 50329
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50330.127.0.0.1.3306 50330
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50331.127.0.0.1.3306 50331
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50332.127.0.0.1.3306 50332
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50333.127.0.0.1.3306 50333
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50334.127.0.0.1.3306 50334
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50335.127.0.0.1.3306 50335
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50336.127.0.0.1.3306 50336
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50337.127.0.0.1.80 50337
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50340.127.0.0.1.3306 50340
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50341.127.0.0.1.3306 50341
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50342.127.0.0.1.3306 50342
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50343.127.0.0.1.3306 50343
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50344.127.0.0.1.3306 50344
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50345.127.0.0.1.3306 50345
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50347.127.0.0.1.3306 50347
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50348.127.0.0.1.3306 50348
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50349.127.0.0.1.3306 50349
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50351.127.0.0.1.3306 50351
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50352.127.0.0.1.3306 50352
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50353.127.0.0.1.3306 50353
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50354.127.0.0.1.3306 50354
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50355.127.0.0.1.3306 50355
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50356.127.0.0.1.3306 50356
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50358.127.0.0.1.3306 50358
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50360.127.0.0.1.3306 50360
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50361.127.0.0.1.3306 50361
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50363.127.0.0.1.3306 50363
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50364.127.0.0.1.3306 50364
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50365.127.0.0.1.3306 50365
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50366.127.0.0.1.3306 50366
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50368.127.0.0.1.3306 50368
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.50370.127.0.0.1.3306 50370
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.55984.127.0.0.1.55985 55984
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.55985.127.0.0.1.55984 55985
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.55986.127.0.0.1.55987 55986
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.55987.127.0.0.1.55986 55987
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.55990.127.0.0.1.55991 55990
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.55991.127.0.0.1.55990 55991
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.56000.127.0.0.1.56001 56000
